x_idx,y_idx,Fertility Capability Classification,Soil Nitrogen,Soil Phosphorous,Soil Potassium,Soil pH
0,0,676,109096.8,8.025014,98.484314,5.3
0,1,676,73129.445,8.974182,89.01713,5.3
0,2,676,89320.73,10.023176,89.01713,5.2
0,3,676,89320.73,11.182494,89.01713,5.2
0,4,676,98714.77,12.463738,89.01713,5.3
0,5,676,73129.445,13.879732,98.484314,5.3
0,6,676,66170.164,12.463738,98.484314,5.2
0,7,676,89320.73,12.463738,89.01713,5.3
0,8,676,109096.8,8.974182,89.01713,5.3
0,9,676,98714.77,10.023176,89.01713,5.3
0,10,676,59873.14,8.974182,89.01713,5.4
0,11,644,59873.14,8.974182,89.01713,5.2
0,12,644,66170.164,8.025014,108.947174,5.3
0,13,676,98714.77,7.16617,98.484314,5.4
0,14,548,133251.36,8.025014,98.484314,5.5
0,15,676,147265.62,8.025014,108.947174,5.4
0,16,676,147265.62,8.025014,120.510414,5.5
0,17,676,133251.36,8.025014,108.947174,5.4
0,18,676,133251.36,8.025014,108.947174,5.4
0,19,676,98714.77,7.16617,98.484314,5.4
0,20,676,162753.8,7.16617,98.484314,5.3
0,21,676,268336.28,7.16617,108.947174,5.3
0,22,676,296557.56,7.16617,98.484314,5.3
0,23,676,133251.36,8.974182,108.947174,5.3
0,24,164,162753.8,8.025014,120.510414,5.4
0,25,676,109096.8,6.389056,108.947174,5.2
0,26,676,66170.164,8.025014,108.947174,5.3
0,27,644,109096.8,7.16617,98.484314,5.2
0,28,644,98714.77,8.025014,108.947174,5.3
0,29,644,98714.77,6.389056,108.947174,5.4
0,30,644,59873.14,6.389056,98.484314,5.3
0,31,644,98714.77,6.389056,108.947174,5.3
0,32,644,162753.8,7.16617,108.947174,5.3
0,33,516,80820.64,6.389056,108.947174,5.5
0,34,548,109096.8,7.16617,98.484314,5.5
0,35,676,147265.62,7.16617,89.01713,5.2
0,36,676,80820.64,7.16617,89.01713,5.3
0,37,548,89320.73,7.16617,89.01713,5.5
0,38,676,133251.36,8.025014,98.484314,5.4
0,39,676,198788.16,8.974182,98.484314,5.4
0,40,676,219694.98,8.025014,98.484314,5.4
0,41,676,133251.36,8.974182,89.01713,5.4
0,42,548,120570.72,8.974182,98.484314,5.6
0,43,548,80820.64,10.023176,98.484314,5.7
0,44,516,80820.64,8.025014,108.947174,5.6
0,45,516,120570.72,6.389056,108.947174,5.5
0,46,644,147265.62,6.389056,80.45087,5.3
0,47,516,80820.64,7.16617,89.01713,5.5
0,48,516,120570.72,6.389056,98.484314,5.7
0,49,516,133251.36,6.389056,98.484314,5.7
0,50,516,120570.72,6.389056,89.01713,5.5
0,51,516,133251.36,6.389056,80.45087,5.5
0,52,516,98714.77,7.16617,89.01713,5.5
0,53,548,73129.445,7.16617,80.45087,5.6
0,54,548,66170.164,6.389056,80.45087,5.7
0,55,548,89320.73,7.16617,89.01713,5.7
0,56,548,66170.164,7.16617,89.01713,5.6
0,57,676,73129.445,7.16617,98.484314,5.5
0,58,676,73129.445,6.389056,89.01713,5.4
0,59,676,59873.14,7.16617,98.484314,5.5
0,60,548,49019.8,7.16617,98.484314,5.6
0,61,676,73129.445,7.16617,108.947174,5.5
0,62,676,80820.64,8.025014,108.947174,5.5
0,63,676,59873.14,8.025014,98.484314,5.5
0,64,676,54175.363,8.974182,108.947174,5.4
0,65,644,49019.8,8.025014,89.01713,5.1
0,66,644,59873.14,8.025014,89.01713,5.1
0,67,644,54175.363,8.974182,89.01713,5.1
0,68,644,54175.363,8.974182,89.01713,5.1
0,69,644,66170.164,8.974182,89.01713,5.1
0,70,644,59873.14,8.025014,89.01713,5.1
0,71,644,73129.445,8.025014,89.01713,5.2
0,72,644,73129.445,8.025014,89.01713,5.2
0,73,644,66170.164,8.025014,89.01713,5.1
0,74,676,40133.836,8.974182,98.484314,5.1
0,75,676,54175.363,8.025014,80.45087,5.2
0,76,676,54175.363,8.025014,98.484314,5.3
0,77,676,49019.8,7.16617,89.01713,5.3
0,78,676,54175.363,8.025014,89.01713,5.3
0,79,676,40133.836,8.025014,89.01713,5.2
0,80,644,44354.855,8.974182,80.45087,5.2
0,81,644,59873.14,8.974182,80.45087,5.2
0,82,644,44354.855,8.974182,89.01713,5.2
0,83,640,73129.445,8.025014,89.01713,5.2
0,84,640,133251.36,8.974182,89.01713,5.3
0,85,640,89320.73,8.974182,98.484314,5.2
0,86,640,109096.8,8.974182,98.484314,5.2
0,87,640,80820.64,8.974182,89.01713,5.2
0,88,644,66170.164,8.974182,89.01713,5.3
0,89,644,73129.445,8.974182,89.01713,5.2
0,90,640,59873.14,8.974182,98.484314,5.3
0,91,640,54175.363,8.974182,98.484314,5.2
0,92,640,54175.363,8.974182,98.484314,5.2
0,93,640,49019.8,8.974182,98.484314,5.3
0,94,644,44354.855,8.974182,89.01713,5.3
0,95,644,36314.504,10.023176,89.01713,5.3
0,96,644,44354.855,10.023176,89.01713,5.2
0,97,644,49019.8,10.023176,89.01713,5.2
0,98,644,73129.445,8.025014,108.947174,5.1
0,99,640,66170.164,8.974182,108.947174,5.1
